113.614000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000
113.766400	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000
113.918800	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000
114.071200	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000
114.223600	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000
114.376000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000
114.528400	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000
114.680800	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000
114.833200	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000
114.985600	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000
115.138000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000
115.290400	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000
115.442800	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000
115.595200	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000
115.747600	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000
115.900000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000
116.052400	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000
116.204800	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000
116.357200	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000
116.509600	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000
116.662000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000
116.814400	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000
116.966800	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000
117.119200	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000
117.271600	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000
117.424000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000
117.576400	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000
117.728800	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000
117.881200	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000
118.033600	-999.250000	-999.250000	-999.250000	-999.250000	42.490000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000
118.186000	-999.250000	-999.250000	-999.250000	-999.250000	42.770300	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000
118.338400	-999.250000	-999.250000	-999.250000	-999.250000	42.207100	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000
118.490800	-999.250000	-999.250000	-999.250000	-999.250000	42.211000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000
118.643200	-999.250000	-999.250000	-999.250000	-999.250000	42.289500	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000
118.795600	-999.250000	-999.250000	-999.250000	-999.250000	40.986400	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000
118.948000	-999.250000	-999.250000	-999.250000	-999.250000	38.992700	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000
119.100400	-999.250000	-999.250000	-999.250000	-999.250000	37.646800	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000
119.252800	-999.250000	-999.250000	-999.250000	-999.250000	36.536900	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000
119.405200	-999.250000	-999.250000	-999.250000	-999.250000	35.759700	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000
119.557600	-999.250000	-999.250000	-999.250000	-999.250000	36.521600	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000
119.710000	-999.250000	-999.250000	-999.250000	-999.250000	38.644500	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000
119.862400	-999.250000	-999.250000	-999.250000	-999.250000	40.036500	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000
120.014800	-999.250000	-999.250000	-999.250000	-999.250000	39.922300	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000
120.167200	-999.250000	-999.250000	-999.250000	-999.250000	39.397400	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000
120.319600	-999.250000	12.389000	-999.250000	-999.250000	39.052300	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000
120.472000	-999.250000	12.388100	-999.250000	-999.250000	38.677800	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000
120.624400	-999.250000	12.386900	-999.250000	-999.250000	38.096800	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000
120.776800	-999.250000	12.386500	-999.250000	-999.250000	37.169800	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000
120.929200	-999.250000	12.388000	-999.250000	-999.250000	36.121900	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000
121.081600	-999.250000	12.390400	-999.250000	-999.250000	35.935200	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000
121.234000	-999.250000	12.391800	-999.250000	-999.250000	35.756100	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000
121.386400	-999.250000	12.390800	-999.250000	-999.250000	35.370500	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000
121.538800	-999.250000	12.388400	-999.250000	-999.250000	35.852900	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000
121.691200	-999.250000	12.387100	-999.250000	-999.250000	36.873400	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000
121.843600	-999.250000	12.387600	-999.250000	-999.250000	37.684400	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000
121.996000	-999.250000	12.388300	-999.250000	-999.250000	37.933400	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000
122.148400	-999.250000	12.387800	-999.250000	-999.250000	37.635700	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000
122.300800	-999.250000	12.386200	-999.250000	-999.250000	37.069400	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000
122.453200	-999.250000	12.385400	-999.250000	-999.250000	36.793200	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000
122.605600	-999.250000	12.386900	-999.250000	-999.250000	36.063600	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000
122.758000	-999.250000	12.389800	-999.250000	-999.250000	34.977100	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000
122.910400	-999.250000	12.391200	-999.250000	-999.250000	34.907300	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000
123.062800	-999.250000	12.390500	-999.250000	-999.250000	36.059400	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000
123.215200	-999.250000	12.389600	-999.250000	-999.250000	37.453900	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000
123.367600	-999.250000	12.389700	-999.250000	-999.250000	38.143100	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000
123.520000	-999.250000	12.390400	-999.250000	-999.250000	37.759800	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000	-999.250000
